country,year,indicator_name,indicator_value,subnational,remarks,source,source_url
Malaysia,2006,Percentage Women Graduates in STEM Fields,45.84,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2007,Percentage Women Graduates in STEM Fields,42.244,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2008,Percentage Women Graduates in STEM Fields,41.819,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2009,Percentage Women Graduates in STEM Fields,41.706,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2010,Percentage Women Graduates in STEM Fields,42.29,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2011,Percentage Women Graduates in STEM Fields,42.14,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2012,Percentage Women Graduates in STEM Fields,45.344,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2015,Percentage Women Graduates in STEM Fields,38.56,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Malaysia,2018,Percentage Women Graduates in STEM Fields,34.167,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Singapore,2016,Percentage Women Graduates in STEM Fields,34.261,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Singapore,2017,Percentage Women Graduates in STEM Fields,33.716,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Thailand,2015,Percentage Women Graduates in STEM Fields,29.69,,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Thailand,2015,Percentage Women Graduates in STEM Fields,29.69,,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Thailand,2016,Percentage Women Graduates in STEM Fields,30.136,,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Thailand,2016,Percentage Women Graduates in STEM Fields,30.136,,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs?fieldOfStudy=Science%2C+Technology%2C+Engineering+and+Mathematics+%28STEM%29&view=trend&geos=BRN_MYS_SGP
Myanmar,2018,Percentage Women Graduates in STEM Fields,60.8,,,,
Philippines,2017,Percentage Women Graduates in STEM Fields,36.3,,,,
Vietnam,2023,Percentage Women Graduates in STEM Fields,36.5,,,,
Cambodia,2022,Enrolment Rates in ICT-Related Courses_Female,11,No,,USAID,https://asiafoundation.org/wp-content/uploads/2024/08/Cambodia_ICT-Skills-Gap-Assessments_EN.pdf
Singapore,1991,Enrolment Rates in ICT-Related Courses_Female,44.56,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1992,Enrolment Rates in ICT-Related Courses_Female,41.73,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1993,Enrolment Rates in ICT-Related Courses_Female,38.82,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1994,Enrolment Rates in ICT-Related Courses_Female,38.18,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1995,Enrolment Rates in ICT-Related Courses_Female,39.6,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1996,Enrolment Rates in ICT-Related Courses_Female,40.85,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1997,Enrolment Rates in ICT-Related Courses_Female,41.62,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1998,Enrolment Rates in ICT-Related Courses_Female,36.63,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1999,Enrolment Rates in ICT-Related Courses_Female,36.22,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2000,Enrolment Rates in ICT-Related Courses_Female,35.76,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2001,Enrolment Rates in ICT-Related Courses_Female,37.87,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2002,Enrolment Rates in ICT-Related Courses_Female,37.96,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2003,Enrolment Rates in ICT-Related Courses_Female,35.8,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2004,Enrolment Rates in ICT-Related Courses_Female,35.06,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2005,Enrolment Rates in ICT-Related Courses_Female,36.1,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2006,Enrolment Rates in ICT-Related Courses_Female,34.21,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2007,Enrolment Rates in ICT-Related Courses_Female,32.85,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2008,Enrolment Rates in ICT-Related Courses_Female,31.17,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2009,Enrolment Rates in ICT-Related Courses_Female,31.88,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2010,Enrolment Rates in ICT-Related Courses_Female,32.09,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2011,Enrolment Rates in ICT-Related Courses_Female,32.34,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2012,Enrolment Rates in ICT-Related Courses_Female,32.08,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2013,Enrolment Rates in ICT-Related Courses_Female,32.55,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2014,Enrolment Rates in ICT-Related Courses_Female,32.35,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2015,Enrolment Rates in ICT-Related Courses_Female,32.87,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2016,Enrolment Rates in ICT-Related Courses_Female,31.1,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2017,Enrolment Rates in ICT-Related Courses_Female,29.26,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2018,Enrolment Rates in ICT-Related Courses_Female,30.4,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2019,Enrolment Rates in ICT-Related Courses_Female,31.45,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2020,Enrolment Rates in ICT-Related Courses_Female,31.11,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2021,Enrolment Rates in ICT-Related Courses_Female,29.34,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2022,Enrolment Rates in ICT-Related Courses_Female,29.22,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2023,Enrolment Rates in ICT-Related Courses_Female,27.63,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1991,Enrolment Rates in ICT-Related Courses_Male,55.44,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1992,Enrolment Rates in ICT-Related Courses_Male,58.27,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1993,Enrolment Rates in ICT-Related Courses_Male,61.18,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1994,Enrolment Rates in ICT-Related Courses_Male,61.82,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1995,Enrolment Rates in ICT-Related Courses_Male,60.4,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1996,Enrolment Rates in ICT-Related Courses_Male,59.15,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1997,Enrolment Rates in ICT-Related Courses_Male,58.38,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1998,Enrolment Rates in ICT-Related Courses_Male,63.37,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,1999,Enrolment Rates in ICT-Related Courses_Male,63.78,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2000,Enrolment Rates in ICT-Related Courses_Male,64.24,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2001,Enrolment Rates in ICT-Related Courses_Male,62.13,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2002,Enrolment Rates in ICT-Related Courses_Male,62.04,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2003,Enrolment Rates in ICT-Related Courses_Male,64.2,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2004,Enrolment Rates in ICT-Related Courses_Male,64.94,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2005,Enrolment Rates in ICT-Related Courses_Male,63.9,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2006,Enrolment Rates in ICT-Related Courses_Male,65.79,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2007,Enrolment Rates in ICT-Related Courses_Male,67.15,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2008,Enrolment Rates in ICT-Related Courses_Male,68.83,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2009,Enrolment Rates in ICT-Related Courses_Male,68.12,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2010,Enrolment Rates in ICT-Related Courses_Male,67.91,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2011,Enrolment Rates in ICT-Related Courses_Male,67.66,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2012,Enrolment Rates in ICT-Related Courses_Male,67.92,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2013,Enrolment Rates in ICT-Related Courses_Male,67.45,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2014,Enrolment Rates in ICT-Related Courses_Male,67.65,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2015,Enrolment Rates in ICT-Related Courses_Male,67.13,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2016,Enrolment Rates in ICT-Related Courses_Male,68.9,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2017,Enrolment Rates in ICT-Related Courses_Male,70.74,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2018,Enrolment Rates in ICT-Related Courses_Male,69.6,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2019,Enrolment Rates in ICT-Related Courses_Male,68.55,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2020,Enrolment Rates in ICT-Related Courses_Male,68.89,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2021,Enrolment Rates in ICT-Related Courses_Male,70.66,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2022,Enrolment Rates in ICT-Related Courses_Male,70.78,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2023,Enrolment Rates in ICT-Related Courses_Male,72.37,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_3b9347433d6816a590493c907cc42b9e/view
Singapore,2005,Completion Rates in ICT-Related Courses_Female,28.9,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_78a8224856234eafbbc44d3d3edacd19/view
Singapore,2006,Completion Rates in ICT-Related Courses_Female,28.77,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_78a8224856234eafbbc44d3d3edacd19/view
Singapore,2007,Completion Rates in ICT-Related Courses_Female,27.12,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_78a8224856234eafbbc44d3d3edacd19/view
Singapore,2008,Completion Rates in ICT-Related Courses_Female,33.93,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_78a8224856234eafbbc44d3d3edacd19/view
Singapore,2009,Completion Rates in ICT-Related Courses_Female,28.99,No,,Singapore Ministry of Education,https://data.gov.sg/datasets/d_78a8224856234eafbbc44d3d3edacd19/view
